Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AttendanceScore
33,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1,1449,Male,2,Manager,Married,51470,7.0,Y,11,8,0,13.0,2,9,1,7,1.0,1.0,4.0,3,3,0 days 07:05:56.750000
52,No,Non-Travel,Research & Development,2,3,Technical Degree,1,1450,Male,1,Sales Executive,Single,45070,1.0,Y,14,8,0,33.0,3,33,15,12,1.0,3.0,4.0,2,3,0 days 08:47:54.932203389
32,No,Travel_Rarely,Human Resources,13,4,Life Sciences,1,1451,Female,3,Manufacturing Director,Married,85640,2.0,Y,16,8,1,6.0,2,4,1,2,3.0,2.0,3.0,2,3,0 days 07:59:34.248979591
32,Yes,Travel_Rarely,Sales,23,1,Life Sciences,1,1452,Male,3,Healthcare Representative,Single,24680,0.0,Y,11,8,0,4.0,2,3,1,2,4.0,3.0,1.0,3,3,0 days 10:11:45.150000
39,No,Travel_Rarely,Sales,26,4,Life Sciences,1,1453,Male,2,Research Director,Divorced,81610,7.0,Y,12,8,1,7.0,2,3,1,2,3.0,3.0,3.0,4,3,0 days 06:19:07.840336134
32,No,Non-Travel,Sales,2,4,Marketing,1,1454,Male,4,Research Scientist,Married,21090,0.0,Y,13,8,1,4.0,3,3,2,2,3.0,4.0,3.0,2,3,0 days 06:14:12.166666666
41,No,Travel_Rarely,Sales,29,3,Life Sciences,1,1455,Female,2,Laboratory Technician,Divorced,52940,2.0,Y,15,8,0,17.0,3,1,0,0,3.0,1.0,2.0,2,3,0 days 06:06:52.111111111
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1456,Male,1,Manufacturing Director,Divorced,27180,1.0,Y,14,8,1,9.0,4,9,4,7,1.0,4.0,3.0,2,3,0 days 07:25:48.684647302
45,No,Travel_Rarely,Research & Development,18,1,Life Sciences,1,1457,Female,2,Sales Representative,Married,58110,0.0,Y,14,8,0,25.0,4,24,1,7,3.0,4.0,3.0,2,3,0 days 06:54:41.434042553
31,No,Travel_Frequently,Research & Development,7,4,Medical,1,1458,Male,1,Research Scientist,Divorced,24370,9.0,Y,14,8,1,9.0,3,2,2,2,2.0,3.0,3.0,4,3,0 days 07:18:49.440677966
33,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,1459,Female,1,Sales Executive,Married,27660,1.0,Y,12,8,1,2.0,2,2,0,2,3.0,4.0,2.0,3,3,0 days 06:47:09.004385964
34,No,Travel_Rarely,Research & Development,26,3,Other,1,1460,Female,1,Sales Executive,Married,190380,6.0,Y,13,8,0,13.0,3,11,5,9,4.0,1.0,3.0,2,3,0 days 06:25:54.897872340
37,No,Travel_Rarely,Research & Development,22,5,Medical,1,1461,Female,2,Manufacturing Director,Married,30550,2.0,Y,14,8,3,17.0,3,3,0,2,3.0,1.0,2.0,3,3,0 days 07:33:49.521367521
45,No,Travel_Frequently,Sales,21,1,Marketing,1,1462,Male,3,Research Scientist,Married,22890,4.0,Y,13,8,0,9.0,3,3,0,2,1.0,3.0,3.0,2,3,0 days 08:00:37.048245614
37,Yes,Travel_Frequently,Sales,2,3,Marketing,1,1463,Male,1,Laboratory Technician,Divorced,40010,6.0,Y,11,8,1,17.0,2,1,0,0,1.0,3.0,3.0,3,3,0 days 07:07:14.541125541
39,No,Travel_Frequently,Research & Development,22,3,Medical,1,1464,Female,1,Manufacturing Director,Single,129650,0.0,Y,19,8,1,20.0,2,19,11,8,3.0,3.0,3.0,3,3,0 days 07:23:18.504310344
29,No,Travel_Rarely,Sales,4,3,Other,1,1465,Female,2,Human Resources,Single,35390,1.0,Y,18,8,0,6.0,2,6,1,5,3.0,4.0,3.0,2,3,0 days 07:17:55.974895397
42,No,Travel_Rarely,Research & Development,5,4,Medical,1,1466,Female,1,Research Scientist,Single,60290,3.0,Y,17,8,1,10.0,5,3,0,2,4.0,1.0,3.0,3,3,0 days 08:29:08.264462809
29,No,Travel_Rarely,Research & Development,2,4,Medical,1,1467,Male,1,Laboratory Technician,Divorced,26790,2.0,Y,15,8,0,10.0,2,3,0,2,4.0,4.0,3.0,2,3,0 days 06:05:58.228813559
25,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1,1468,Male,2,Sales Executive,Married,37020,0.0,Y,20,8,0,5.0,4,4,1,2,1.0,3.0,3.0,3,4,0 days 07:41:47.078189300
42,No,Travel_Rarely,Sales,18,2,Medical,1,1469,Male,1,Laboratory Technician,Divorced,23980,0.0,Y,14,8,1,10.0,2,9,7,8,4.0,,3.0,2,3,0 days 09:30:56.016260162
40,No,Travel_Rarely,Research & Development,28,3,Medical,1,1470,Male,2,Laboratory Technician,Divorced,54680,0.0,Y,12,8,0,22.0,6,21,3,9,1.0,3.0,3.0,4,3,0 days 07:02:11.070175438
51,No,Travel_Rarely,Sales,6,2,Life Sciences,1,1471,Female,1,Healthcare Representative,Married,131160,1.0,Y,11,8,0,1.0,6,1,0,0,3.0,4.0,,3,3,0 days 07:24:33.901287553
31,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,1,1472,Female,1,Research Scientist,Single,41890,0.0,Y,23,8,1,6.0,3,5,1,4,3.0,2.0,4.0,2,4,0 days 07:39:28.922077922
32,No,Travel_Frequently,Research & Development,17,4,Other,1,1473,Male,4,Sales Executive,Married,193280,1.0,Y,15,8,3,5.0,2,5,0,3,2.0,2.0,1.0,3,3,0 days 06:59:15.240663900
38,No,Non-Travel,Research & Development,2,5,Life Sciences,1,1474,Male,3,Human Resources,Married,83210,3.0,Y,11,8,3,13.0,5,8,7,5,4.0,4.0,3.0,2,3,0 days 07:12:14.696969696
32,No,Travel_Rarely,Research & Development,10,1,Medical,1,1475,Male,1,Sales Executive,Single,23420,4.0,Y,12,8,2,9.0,2,6,0,4,4.0,1.0,3.0,3,3,0 days 08:00:30.672489082
46,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,1476,Female,4,Research Director,Married,40710,3.0,Y,13,8,0,28.0,5,7,7,7,3.0,2.0,2.0,3,3,0 days 10:46:29.978540772
28,Yes,Travel_Rarely,Research & Development,11,2,Medical,1,1477,Male,2,Sales Executive,Single,58130,2.0,Y,20,8,1,5.0,2,0,0,0,,3.0,1.0,3,4,0 days 06:54:34.315789473
29,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,1478,Male,2,Sales Executive,Married,31430,2.0,Y,22,8,3,10.0,2,0,0,0,1.0,2.0,3.0,3,4,0 days 06:43:03.810126582
31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1479,Male,3,Laboratory Technician,Married,20440,0.0,Y,21,8,0,10.0,2,9,7,8,2.0,4.0,3.0,3,4,0 days 07:12:52.622807017
25,No,Non-Travel,Research & Development,7,4,Medical,1,1480,Female,4,Laboratory Technician,Divorced,134640,1.0,Y,13,8,1,6.0,2,6,1,5,2.0,1.0,3.0,3,3,0 days 07:07:42.171673819
45,No,Travel_Rarely,Research & Development,17,2,Medical,1,1481,Male,2,Laboratory Technician,Married,79910,0.0,Y,13,8,2,21.0,2,20,4,10,3.0,4.0,3.0,2,3,0 days 08:23:53.656521739
36,No,Travel_Rarely,Research & Development,28,1,Life Sciences,1,1482,Male,1,Laboratory Technician,Married,33770,0.0,Y,12,8,2,16.0,2,15,10,11,4.0,4.0,3.0,3,3,0 days 07:04:30.545064377
55,No,Travel_Rarely,Research & Development,14,4,Life Sciences,1,1483,Female,1,Sales Executive,Single,55380,0.0,Y,17,8,0,37.0,2,36,4,13,4.0,1.0,3.0,3,3,0 days 09:17:44.369294605
47,Yes,Non-Travel,Research & Development,1,1,Medical,1,1484,Male,1,Research Scientist,Married,57620,1.0,Y,11,8,2,10.0,4,10,9,9,1.0,2.0,2.0,2,3,0 days 09:26:46.107438016
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1485,Male,1,Manufacturing Director,Married,25920,1.0,Y,14,8,0,5.0,2,5,0,4,4.0,4.0,2.0,3,3,0 days 06:06:58.465217391
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1486,Male,2,Healthcare Representative,Married,53460,4.0,Y,11,8,0,7.0,2,5,0,1,3.0,4.0,4.0,3,3,0 days 06:42:15.436213991
21,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,1487,Male,1,Laboratory Technician,Single,42130,1.0,Y,12,8,3,3.0,3,3,1,0,4.0,3.0,4.0,2,3,0 days 06:36:17.927966101
37,No,Non-Travel,Research & Development,1,3,Medical,1,1488,Male,2,Sales Executive,Divorced,41270,2.0,Y,13,8,1,15.0,2,5,0,2,1.0,4.0,3.0,3,3,0 days 11:01:10.540084388
35,No,Travel_Rarely,Sales,7,4,Life Sciences,1,1489,Male,1,Sales Representative,Divorced,24380,7.0,Y,16,8,0,10.0,5,7,6,2,2.0,2.0,2.0,2,3,0 days 06:59:05
38,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,1490,Female,1,Manager,Divorced,68700,1.0,Y,11,8,1,8.0,5,8,7,7,1.0,1.0,3.0,3,3,0 days 09:17:12.462809917
26,No,Travel_Frequently,Research & Development,1,4,Other,1,1491,Male,2,Laboratory Technician,Divorced,104470,1.0,Y,18,8,0,6.0,3,6,1,4,3.0,2.0,1.0,3,3,0 days 07:36:06.257261410
50,No,Travel_Rarely,Sales,8,4,Life Sciences,1,1492,Male,1,Research Scientist,Divorced,96670,3.0,Y,23,8,0,28.0,2,10,1,6,1.0,2.0,2.0,2,4,0 days 05:58:37.441666666
53,No,Travel_Rarely,Research & Development,11,4,Life Sciences,1,1493,Female,2,Research Scientist,Married,21480,3.0,Y,11,8,0,21.0,2,5,1,3,3.0,3.0,2.0,3,3,0 days 08:24:49.054852320
42,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,1494,Male,1,Manufacturing Director,Married,89260,1.0,Y,14,8,0,20.0,4,20,11,6,2.0,3.0,3.0,1,3,0 days 06:47:19.800000
29,No,Travel_Frequently,Research & Development,16,4,Medical,1,1495,Male,1,Laboratory Technician,Single,65130,1.0,Y,11,8,1,10.0,2,10,0,9,2.0,4.0,2.0,3,3,0 days 07:03:44.050000
55,No,Travel_Rarely,Research & Development,1,4,Other,1,1496,Female,1,Research Scientist,Married,67990,3.0,Y,11,8,0,12.0,2,10,0,8,2.0,4.0,3.0,3,3,0 days 09:24:37.887931034
26,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,1497,Female,1,Manager,Married,162910,1.0,Y,22,8,0,5.0,3,5,3,3,1.0,1.0,3.0,3,4,0 days 11:00:53.248945147
37,No,Travel_Rarely,Sales,5,1,Marketing,1,1498,Male,1,Research Scientist,Single,27050,1.0,Y,11,8,0,17.0,2,17,5,7,4.0,4.0,3.0,3,3,0 days 07:37:44.403433476
44,Yes,Travel_Frequently,Research & Development,1,2,Medical,1,1499,Male,2,Research Scientist,Divorced,103330,3.0,Y,14,8,1,19.0,2,1,0,0,4.0,3.0,1.0,2,3,0 days 11:00:02.073593073
38,No,Travel_Rarely,Sales,2,3,Marketing,1,1500,Female,1,Manager,Divorced,44480,9.0,Y,12,8,0,10.0,3,2,1,2,4.0,4.0,3.0,2,3,0 days 06:49:15.103305785
26,Yes,Travel_Rarely,Research & Development,4,3,Medical,1,1501,Male,3,Research Scientist,Divorced,68540,2.0,Y,11,8,0,5.0,5,3,0,2,1.0,2.0,3.0,2,3,0 days 10:06:35.884120171
28,No,Travel_Rarely,Research & Development,7,3,Other,1,1502,Male,1,Human Resources,Single,96370,1.0,Y,13,8,0,5.0,6,5,0,2,4.0,4.0,3.0,2,3,0 days 06:42:08.290983606
49,No,Travel_Frequently,Research & Development,1,1,Medical,1,1503,Female,2,Research Scientist,Single,35910,9.0,Y,13,8,0,22.0,2,3,1,2,3.0,1.0,3.0,3,3,0 days 10:29:14.925619834
36,No,Travel_Rarely,Sales,5,3,Technical Degree,1,1504,Male,3,Sales Executive,Single,54050,4.0,Y,14,8,0,10.0,2,8,7,7,3.0,2.0,3.0,3,3,0 days 06:11:36.951965065
31,No,Travel_Frequently,Research & Development,9,4,Medical,1,1505,Male,1,Sales Executive,Divorced,46840,1.0,Y,16,8,1,2.0,4,2,2,2,4.0,2.0,2.0,3,3,0 days 06:36:28.795744680
26,Yes,Travel_Rarely,Research & Development,8,3,Medical,1,1506,Male,2,Manager,Single,157870,1.0,Y,12,8,2,8.0,5,8,7,4,4.0,4.0,3.0,3,3,0 days 10:15:36.951417004
37,No,Travel_Frequently,Sales,9,1,Marketing,1,1507,Male,1,Laboratory Technician,Married,15140,1.0,Y,14,8,0,4.0,3,4,1,2,2.0,4.0,2.0,3,3,0 days 09:59:43.716049382
42,No,Travel_Frequently,Sales,2,2,Marketing,1,1508,Male,3,Research Director,Married,29560,5.0,Y,13,8,0,23.0,2,20,4,8,3.0,2.0,4.0,3,3,0 days 05:59:33.226890756
18,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1509,Male,1,Sales Executive,Single,23350,1.0,Y,14,8,2,0.0,3,0,0,0,3.0,3.0,3.0,2,3,0 days 06:48:58.357758620
35,No,Travel_Rarely,Sales,20,2,Life Sciences,1,1510,Male,1,Laboratory Technician,Married,51540,0.0,Y,19,8,0,12.0,2,11,6,9,3.0,2.0,2.0,2,3,0 days 07:43:12.349137931
36,No,Travel_Frequently,Research & Development,8,3,Other,1,1511,Female,3,Sales Executive,Married,69620,4.0,Y,12,8,2,4.0,2,1,0,0,3.0,4.0,3.0,2,3,0 days 07:11:08.995689655
51,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1512,Male,2,Laboratory Technician,Divorced,56750,5.0,Y,13,8,0,13.0,2,4,1,2,4.0,2.0,3.0,2,3,0 days 07:34:18.969565217
41,No,Travel_Rarely,Research & Development,29,1,Life Sciences,1,1513,Male,1,Laboratory Technician,Single,23790,1.0,Y,12,8,0,22.0,6,22,0,4,4.0,2.0,3.0,3,3,0 days 06:52:39.847826086
18,No,Travel_Rarely,Sales,7,3,Life Sciences,1,1514,Male,1,Research Scientist,Single,38120,1.0,Y,15,8,0,0.0,3,0,0,0,4.0,3.0,3.0,3,3,0 days 06:59:31.407563025
28,No,Travel_Rarely,Research & Development,9,3,Medical,1,1515,Male,1,Sales Representative,Single,46480,0.0,Y,23,8,2,9.0,2,8,0,7,2.0,1.0,3.0,2,4,0 days 07:10:15.329218106
31,No,Travel_Rarely,Research & Development,8,1,Technical Degree,1,1516,Male,1,Manufacturing Director,Married,29360,4.0,Y,12,8,1,10.0,2,8,7,7,2.0,4.0,2.0,3,3,0 days 07:09:51.210300429
39,No,Travel_Rarely,Sales,5,4,Marketing,1,1517,Female,2,Human Resources,Divorced,21050,0.0,Y,20,8,0,19.0,3,18,3,7,3.0,4.0,2.0,3,4,0 days 07:36:13.793103448
36,No,Non-Travel,Research & Development,5,4,Life Sciences,1,1518,Male,1,Sales Executive,Married,85780,7.0,Y,21,8,0,,4,9,0,8,2.0,2.0,3.0,3,4,0 days 07:49:03.406926406
32,No,Travel_Rarely,Sales,2,3,Marketing,1,1519,Male,2,Laboratory Technician,Married,27060,1.0,Y,21,8,1,13.0,4,13,4,8,4.0,3.0,2.0,3,4,0 days 06:59:23.458515283
38,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,1520,Female,3,Research Scientist,Married,63840,3.0,Y,19,8,2,19.0,4,10,0,1,1.0,2.0,3.0,2,3,0 days 06:54:12.590308370
58,No,Non-Travel,Research & Development,2,3,Life Sciences,1,1521,Male,2,Manufacturing Director,Divorced,39680,2.0,Y,13,8,2,12.0,3,5,1,2,4.0,3.0,3.0,2,3,0 days 10:55:12.856540084
31,No,Travel_Rarely,Research & Development,20,1,Technical Degree,1,1522,Female,3,Research Scientist,Married,99070,,Y,13,8,1,6.0,3,5,0,3,3.0,4.0,3.0,2,3,0 days 09:06:24.355102040
31,No,Travel_Rarely,Sales,7,4,Marketing,1,1523,Male,2,Sales Executive,Married,132250,3.0,Y,21,8,1,9.0,2,2,1,0,1.0,1.0,3.0,3,4,0 days 06:47:36.323144104
45,No,Travel_Frequently,Research & Development,3,1,Medical,1,1524,Female,1,Sales Executive,Divorced,35400,1.0,Y,13,8,0,24.0,6,24,9,11,1.0,1.0,3.0,3,3,0 days 07:17:26.338842975
31,No,Travel_Rarely,Sales,16,4,Marketing,1,1525,Female,2,Research Scientist,Divorced,28040,0.0,Y,19,8,2,3.0,0,2,2,2,3.0,4.0,1.0,3,3,0 days 08:36:11.709543568
33,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,1526,Male,4,Research Director,Married,193920,6.0,Y,12,8,1,12.0,3,10,8,8,4.0,2.0,3.0,3,3,0 days 06:47:39.794871794
39,No,Travel_Rarely,Sales,1,4,Life Sciences,1,1527,Male,1,Sales Executive,Married,196650,1.0,Y,22,8,1,21.0,6,21,11,10,3.0,1.0,3.0,3,4,0 days 10:58:49.803347280
43,No,Travel_Frequently,Research & Development,7,4,Medical,1,1528,Male,4,Research Scientist,Single,24390,0.0,Y,15,8,0,9.0,2,8,1,7,3.0,4.0,3.0,3,3,0 days 07:43:29.962962962
49,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1529,Male,3,Manufacturing Director,Single,73140,7.0,Y,22,8,0,25.0,2,7,0,7,3.0,3.0,3.0,3,4,0 days 09:58:15.719008264
52,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1,1530,Female,2,Research Scientist,Married,47740,2.0,Y,18,8,1,11.0,2,8,7,7,3.0,2.0,2.0,3,3,0 days 07:52:37.282157676
27,No,Travel_Rarely,Research & Development,15,4,Medical,1,1531,Male,3,Research Scientist,Single,39020,1.0,Y,22,8,0,4.0,2,4,1,2,3.0,2.0,2.0,3,4,0 days 10:42:49.432653061
32,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1532,Male,3,Research Scientist,Married,26620,1.0,Y,11,8,1,13.0,6,13,11,9,3.0,2.0,3.0,4,3,0 days 10:32:14.352173913
27,No,Travel_Rarely,Research & Development,13,2,Medical,1,1533,Female,4,Research Director,Single,28560,1.0,Y,12,8,2,5.0,5,5,0,4,4.0,3.0,3.0,4,3,0 days 10:06:04.053278688
31,No,Travel_Rarely,Sales,24,3,Life Sciences,1,1534,Male,2,Healthcare Representative,Divorced,10810,4.0,Y,11,8,3,13.0,4,7,1,7,4.0,4.0,,4,3,0 days 06:36:00.572649572
32,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,1535,Male,2,Healthcare Representative,Single,24720,7.0,Y,13,8,0,10.0,2,7,0,7,1.0,4.0,2.0,3,3,0 days 07:30:58.122270742
28,Yes,Travel_Rarely,Research & Development,9,4,Medical,1,1536,Male,1,Sales Executive,Married,56730,5.0,Y,14,8,1,5.0,4,3,2,2,1.0,4.0,2.0,2,3,0 days 10:42:40.052173913
30,No,Travel_Rarely,Research & Development,13,3,Life Sciences,1,1537,Female,4,Research Director,Married,41970,1.0,Y,13,8,0,11.0,3,10,1,9,4.0,4.0,3.0,3,3,0 days 06:12:10.480851063
31,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,1538,Female,1,Manager,Married,97130,1.0,Y,17,8,0,10.0,5,10,8,9,3.0,3.0,3.0,2,3,0 days 06:36:30.375000
39,No,Travel_Frequently,Research & Development,19,4,Medical,1,1539,Female,1,Research Scientist,Married,20620,1.0,Y,13,8,0,21.0,4,21,13,3,3.0,4.0,3.0,3,3,0 days 06:03:36.804255319
39,Yes,Travel_Rarely,Research & Development,1,1,Medical,1,1540,Female,1,Laboratory Technician,Married,42840,4.0,Y,17,8,1,12.0,0,1,0,0,4.0,3.0,2.0,3,3,0 days 10:00:24.438297872
33,No,Travel_Frequently,Sales,4,2,Life Sciences,1,1541,Male,4,Research Scientist,Single,47880,3.0,Y,11,8,1,9.0,0,7,0,1,2.0,4.0,2.0,3,3,0 days 07:23:31.064655172
47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1542,Female,2,Healthcare Representative,Married,59060,4.0,Y,23,8,0,21.0,4,3,1,1,4.0,3.0,3.0,4,4,0 days 06:31:35.886178861
43,No,Travel_Frequently,Research & Development,14,3,Medical,1,1543,Female,5,Research Director,Divorced,38860,1.0,Y,17,8,2,9.0,2,9,0,0,3.0,3.0,4.0,3,3,0 days 06:21:10.413043478
27,No,Non-Travel,Research & Development,2,3,Life Sciences,1,1544,Male,1,Research Director,Married,168230,0.0,Y,17,8,0,6.0,3,5,1,4,3.0,2.0,3.0,3,3,0 days 09:16:44.021459227
54,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1,1545,Male,2,Research Scientist,Single,29330,3.0,Y,12,8,2,20.0,2,4,0,3,4.0,3.0,2.0,3,3,0 days 06:05:31.566371681
43,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,1546,Female,2,Manager,Married,65000,8.0,Y,23,8,0,10.0,3,1,0,0,3.0,1.0,2.0,3,4,0 days 07:12:13.079166666
45,No,Travel_Rarely,Sales,3,1,Marketing,1,1547,Female,1,Sales Executive,Married,171740,9.0,Y,14,8,1,12.0,6,10,9,8,4.0,4.0,3.0,3,3,0 days 07:06:23.491803278
40,No,Travel_Rarely,Research & Development,2,4,Other,1,1548,Male,4,Research Scientist,Married,50330,2.0,Y,14,8,2,6.0,6,4,0,2,2.0,4.0,2.0,3,3,0 days 09:54:18.620253164
29,Yes,Travel_Rarely,Research & Development,29,3,Medical,1,1549,Female,1,Research Scientist,Married,23070,1.0,Y,13,8,1,7.0,0,7,0,7,2.0,1.0,2.0,3,3,0 days 10:29:31.406504065
29,No,Travel_Rarely,Human Resources,8,3,Medical,1,1550,Male,3,Sales Representative,Single,25870,0.0,Y,22,8,2,4.0,3,3,2,2,2.0,4.0,3.0,3,4,0 days 06:54:32.843220338
30,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,1551,Male,2,Research Scientist,Divorced,55070,1.0,Y,12,8,2,10.0,2,10,1,2,4.0,3.0,3.0,2,3,0 days 07:36:57.580508474
27,No,Travel_Rarely,Research & Development,11,2,Medical,1,1552,Male,1,Manager,Married,43930,1.0,Y,18,8,1,8.0,2,8,0,7,2.0,2.0,3.0,2,3,0 days 06:06:38.222222222
37,No,Travel_Rarely,Sales,1,4,Life Sciences,1,1553,Male,2,Healthcare Representative,Divorced,133480,7.0,Y,14,8,0,8.0,4,6,0,4,4.0,4.0,2.0,3,3,0 days 06:00:06.441666666
38,No,Travel_Rarely,Research & Development,28,4,Medical,1,1554,Male,1,Laboratory Technician,Divorced,65830,0.0,Y,12,8,0,12.0,1,11,2,9,3.0,4.0,3.0,3,3,0 days 09:00:43.755102040
31,No,Travel_Rarely,Research & Development,6,3,Medical,1,1555,Female,3,Manager,Single,81030,1.0,Y,15,8,1,11.0,5,11,4,10,3.0,4.0,2.0,3,3,0 days 10:24:50.707423580
29,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,1556,Male,3,Sales Executive,Divorced,39780,1.0,Y,11,8,0,7.0,0,7,1,7,4.0,2.0,3.0,3,3,0 days 08:25:10.428571428
35,No,Travel_Rarely,Sales,16,2,Technical Degree,1,1557,Male,3,Manager,Single,25440,0.0,Y,13,8,1,17.0,3,16,0,13,3.0,2.0,3.0,4,3,0 days 07:54:48.790393013
23,No,Travel_Rarely,Research & Development,20,4,Life Sciences,1,1558,Male,1,Manufacturing Director,Divorced,53990,1.0,Y,23,8,0,4.0,2,4,0,2,3.0,4.0,2.0,2,4,0 days 07:03:59.024896265
41,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,1559,Female,1,Laboratory Technician,Single,54870,6.0,Y,19,8,2,8.0,0,5,1,2,4.0,2.0,3.0,3,3,0 days 09:42:32.632653061
47,No,Travel_Frequently,Sales,1,3,Medical,1,1560,Female,2,Laboratory Technician,Single,68340,3.0,Y,16,8,1,5.0,2,0,0,0,2.0,3.0,3.0,4,3,0 days 07:48:58.306722689
42,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,1561,Male,1,Manager,Single,10910,2.0,Y,22,8,0,16.0,0,1,0,0,1.0,4.0,3.0,1,4,0 days 06:17:36.646288209
29,No,Non-Travel,Sales,22,4,Marketing,1,1562,Male,2,Human Resources,Married,57360,1.0,Y,22,8,0,4.0,1,4,0,2,4.0,3.0,2.0,2,4,0 days 06:19:11.949367088
42,No,Travel_Rarely,Sales,7,4,Medical,1,1563,Male,3,Research Scientist,Divorced,22260,0.0,Y,12,8,1,4.0,3,3,1,0,3.0,3.0,3.0,2,3,0 days 08:48:19.463203463
32,No,Travel_Rarely,Research & Development,2,3,Medical,1,1564,Male,2,Research Scientist,Married,57470,1.0,Y,13,8,0,8.0,0,8,0,7,3.0,2.0,3.0,3,3,0 days 07:43:46.781893004
48,No,Travel_Rarely,Sales,13,4,Medical,1,1565,Male,4,Sales Executive,Married,98540,3.0,Y,16,8,1,15.0,2,0,0,0,1.0,3.0,1.0,2,3,0 days 07:17:41.193133047
37,No,Travel_Rarely,Research & Development,8,5,Technical Degree,1,1566,Male,2,Manufacturing Director,Divorced,54670,4.0,Y,12,8,0,13.0,2,7,6,7,3.0,1.0,3.0,3,3,0 days 10:48:11.873417721
30,No,Non-Travel,Sales,25,4,Other,1,1567,Male,1,Healthcare Representative,Married,53800,7.0,Y,21,8,1,4.0,0,2,2,2,4.0,3.0,4.0,3,4,0 days 10:24:03.527426160
26,No,Travel_Rarely,Sales,28,3,Medical,1,1568,Female,5,Laboratory Technician,Married,51510,1.0,Y,15,8,3,8.0,3,8,7,7,3.0,3.0,3.0,3,3,0 days 05:58:35.017021276
42,No,Travel_Rarely,Sales,2,2,Medical,1,1569,Female,1,Laboratory Technician,Single,21330,3.0,Y,13,8,2,14.0,2,1,0,0,1.0,4.0,3.0,3,3,0 days 06:05:50.190082644
21,Yes,Travel_Frequently,Research & Development,9,3,Medical,1,1570,Female,4,Manufacturing Director,Single,178750,1.0,Y,12,8,0,3.0,5,3,1,2,1.0,2.0,3.0,2,3,0 days 08:06:06.785123966
36,No,Non-Travel,Human Resources,28,3,Human Resources,1,1571,Male,2,Laboratory Technician,Single,24320,4.0,Y,22,8,0,7.0,4,1,0,0,4.0,4.0,3.0,1,4,0 days 07:17:34.178423236
36,No,Travel_Frequently,Research & Development,6,3,Life Sciences,1,1572,Female,2,Research Scientist,Married,47710,4.0,Y,13,8,1,16.0,2,13,1,12,1.0,4.0,3.0,3,3,0 days 07:04:38.961373390
57,No,Travel_Rarely,Research & Development,21,4,Life Sciences,1,1573,Male,5,Research Scientist,Married,191610,2.0,Y,18,8,0,15.0,2,3,1,2,4.0,3.0,3.0,1,3,0 days 06:18:45.384937238
40,No,Travel_Rarely,Research & Development,8,3,Other,1,1574,Male,2,Sales Executive,Married,50870,3.0,Y,14,8,1,10.0,3,7,1,7,4.0,3.0,3.0,3,3,0 days 08:05:24.666666666
21,No,Non-Travel,Research & Development,1,5,Life Sciences,1,1575,Female,2,Manager,Single,28630,1.0,Y,14,8,0,3.0,2,3,2,2,1.0,4.0,2.0,1,3,0 days 07:58:42.235294117
33,Yes,Travel_Rarely,Human Resources,28,2,Human Resources,1,1576,Female,5,Manager,Single,55610,1.0,Y,21,8,1,1.0,3,1,0,0,4.0,3.0,3.0,1,4,0 days 10:29:44.549586776
37,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,1577,Male,4,Research Scientist,Married,21440,6.0,Y,19,8,0,17.0,3,5,0,3,3.0,1.0,3.0,4,3,0 days 08:01:22.358333333
